customer_id,type_of_client,total_ytd_order,total_order_amount_ytd,YTD_amount_negative,total_order_amount_Q4,Q4_amount_negative,sex,marital_status,employment_type,occupation,country_of_origins,age,education,completed_years_of_education,marital_status,relationship_in_household,race
3649231450,NULL,441,4710.64,1,666.41,1,1,0,Private,Sales,United-States,38,HS-grad,9,Separated,Not-in-family,White
3649719795,Wholesaler,15,160.89,1,160.89,1,1,0,Private,Craft-repair,United-States,28,HS-grad,9,Never-married,Own-child,White
3649822094,NULL,187,2527.39,1,821.27,1,1,1,Private,Transport-moving,United-States,42,HS-grad,9,Married-civ-spouse,Husband,White
3651868825,NULL,74,213.85,1,213.85,1,0,0,State-gov,Prof-specialty,United-States,31,Bachelors,13,Never-married,Not-in-family,White
3652836888,Wholesaler,11,160.00,1,160.00,1,1,1,Self-emp-not-inc,Farming-fishing,United-States,44,HS-grad,9,Married-civ-spouse,Husband,White
3653780241,NULL,9,286.59,1,0.00,1,0,1,Private,Other-service,United-States,27,HS-grad,9,Married-civ-spouse,Wife,White
3654344207,NULL,54,268.70,1,268.70,1,1,1,Private,Adm-clerical,United-States,46,Masters,14,Married-civ-spouse,Husband,White
3655120790,NULL,53,151.49,1,151.49,1,0,0,Private,Prof-specialty,United-States,44,Bachelors,13,Never-married,Not-in-family,White
3656748819,NULL,10,91.85,1,91.85,1,1,1,Private,Craft-repair,United-States,30,Assoc-acdm,12,Married-civ-spouse,Husband,White
3658261105,Wholesaler,19,445.97,1,368.69,1,1,0,Private,Craft-repair,United-States,35,HS-grad,9,Divorced,Unmarried,White
3659135646,NULL,4,67.20,1,67.20,1,1,0,Private,Sales,Canada,22,HS-grad,9,Never-married,Not-in-family,White
3661206244,Wholesaler,44,483.23,1,483.23,1,1,0,Private,Exec-managerial,United-States,44,Masters,14,Divorced,Not-in-family,White
3661380415,NULL,5,19.56,1,0.00,1,1,1,Self-emp-not-inc,Transport-moving,United-States,35,HS-grad,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo
3662828472,Wholesaler,174,2871.24,1,1717.73,1,1,1,Private,Handlers-cleaners,Columbia,32,11th,7,Married-civ-spouse,Husband,White
3663038825,NULL,30,425.25,1,0.00,1,1,1,Local-gov,Transport-moving,United-States,63,HS-grad,9,Married-civ-spouse,Husband,White
3664118675,Wholesaler,65,327.59,1,149.88,1,1,1,Local-gov,Protective-serv,United-States,44,Some-college,10,Married-civ-spouse,Husband,Black
3667279886,NULL,20,224.84,1,224.84,1,0,1,Private,Other-service,United-States,27,HS-grad,9,Married-spouse-absent,Unmarried,White
3672296978,NULL,40,422.38,1,422.38,1,1,1,Private,Transport-moving,United-States,48,HS-grad,9,Married-civ-spouse,Husband,White
3674346551,NULL,23,210.20,1,102.65,1,0,1,Private,Exec-managerial,United-States,36,Some-college,10,Married-civ-spouse,Wife,White
3675860479,NULL,20,111.44,1,0.00,1,1,1,Private,Machine-op-inspct,United-States,31,HS-grad,9,Married-civ-spouse,Husband,White
3676289978,NULL,18,20.62,1,0.00,1,1,0,Private,Craft-repair,United-States,30,HS-grad,9,Never-married,Own-child,White
3676863804,NULL,26,268.71,1,0.00,1,0,0,Private,Prof-specialty,United-States,39,HS-grad,9,Divorced,Unmarried,White
3678315697,Personal,13,82.79,1,-16.95,0,0,0,Private,Machine-op-inspct,United-States,35,HS-grad,9,Divorced,Not-in-family,White
3678516357,NULL,58,705.81,1,0.00,1,1,1,Private,Exec-managerial,France,29,Bachelors,13,Married-civ-spouse,Husband,White
3678681448,NULL,126,1746.84,1,489.03,1,1,1,Federal-gov,Prof-specialty,United-States,64,Prof-school,15,Married-civ-spouse,Husband,White
3680507482,NULL,1,207.36,1,0.00,1,0,0,Local-gov,Other-service,United-States,20,HS-grad,9,Never-married,Unmarried,Black
3682006454,NULL,90,877.02,1,309.83,1,1,1,Local-gov,Transport-moving,United-States,35,HS-grad,9,Married-civ-spouse,Husband,White
3682239023,Wholesaler,21,362.39,1,362.39,1,1,1,Private,Prof-specialty,United-States,33,Bachelors,13,Married-civ-spouse,Husband,Black
3683835406,Wholesaler,17,424.80,1,116.10,1,0,0,State-gov,Exec-managerial,United-States,31,Masters,14,Divorced,Unmarried,White
3684290188,Wholesaler,36,160.22,1,160.22,1,0,0,Self-emp-inc,Sales,United-States,51,Some-college,10,Separated,Not-in-family,White
3684329471,Wholesaler,155,923.60,1,400.10,1,1,1,Private,Sales,United-States,58,9th,5,Married-civ-spouse,Husband,Black
3684435147,NULL,3,1817.04,1,1817.04,1,1,1,Private,Sales,United-States,34,HS-grad,9,Married-civ-spouse,Husband,White
3684666014,NULL,55,166.75,1,166.75,1,0,0,Private,Exec-managerial,United-States,69,HS-grad,9,Widowed,Not-in-family,White
3684721615,Wholesaler,114,1443.66,1,404.01,1,1,0,Private,Sales,United-States,19,Some-college,10,Never-married,Own-child,White
3687562528,NULL,11,145.50,1,0.00,1,1,1,Local-gov,Protective-serv,United-States,32,Some-college,10,Married-civ-spouse,Husband,White
3688765387,NULL,52,363.02,1,266.00,1,0,0,Private,Adm-clerical,United-States,27,Some-college,10,Never-married,Not-in-family,White
3689245319,NULL,21,274.94,1,0.00,1,0,0,Private,Other-service,United-States,44,HS-grad,9,Divorced,Unmarried,White
3690764574,NULL,12,68.58,1,58.66,1,1,1,Local-gov,Prof-specialty,Philippines,46,Prof-school,15,Married-civ-spouse,Husband,Asian-Pac-Islander
3691344832,NULL,21,206.97,1,0.00,1,1,1,Private,Sales,United-States,44,Bachelors,13,Married-civ-spouse,Husband,White
3692863539,NULL,279,2294.33,1,804.26,1,1,0,Private,Exec-managerial,United-States,49,Bachelors,13,Never-married,Not-in-family,White
3695144443,NULL,60,328.32,1,0.00,1,1,0,Private,Other-service,United-States,19,11th,7,Never-married,Not-in-family,Black
3695376418,NULL,135,1696.87,1,914.61,1,1,1,Private,Adm-clerical,Mexico,41,Bachelors,13,Married-civ-spouse,Husband,White
3695380470,NULL,1,59.80,1,0.00,1,1,1,Federal-gov,Craft-repair,United-States,56,Some-college,10,Married-civ-spouse,Husband,White
3697407183,NULL,65,675.65,1,675.65,1,0,0,Private,Exec-managerial,United-States,40,Assoc-acdm,12,Divorced,Not-in-family,White
3697527044,NULL,58,528.61,1,528.61,1,1,1,State-gov,Craft-repair,United-States,45,HS-grad,9,Married-civ-spouse,Husband,White
3701408543,NULL,31,735.39,1,94.87,1,0,0,Private,Sales,United-States,21,Some-college,10,Never-married,Own-child,Black
3702217206,NULL,23,219.32,1,0.00,1,1,0,Private,Farming-fishing,United-States,21,HS-grad,9,Never-married,Own-child,White
3703916091,NULL,40,682.12,1,261.58,1,1,1,State-gov,Prof-specialty,United-States,48,Prof-school,15,Married-civ-spouse,Husband,White
3705202498,NULL,118,1084.70,1,88.94,1,1,0,Private,Craft-repair,United-States,23,11th,7,Never-married,Unmarried,White
3705392999,NULL,17,175.49,1,175.49,1,1,1,Private,Exec-managerial,United-States,43,Some-college,10,Married-civ-spouse,Husband,White
3705594679,NULL,11,115.53,1,115.53,1,1,1,Private,Prof-specialty,United-States,60,Some-college,10,Married-civ-spouse,Husband,White
3706370111,NULL,5,103.25,1,0.00,1,1,1,Local-gov,Prof-specialty,United-States,31,Prof-school,15,Married-civ-spouse,Husband,White
3707097489,Wholesaler,136,1574.22,1,140.23,1,1,0,Private,Adm-clerical,United-States,27,HS-grad,9,Never-married,Not-in-family,White
3707126542,NULL,16,174.20,1,174.20,1,0,0,Private,Sales,United-States,29,Bachelors,13,Never-married,Not-in-family,White
3707779956,NULL,14,78.77,1,0.00,1,1,0,Local-gov,Tech-support,United-States,24,Some-college,10,Never-married,Not-in-family,White
3708978878,NULL,392,2511.34,1,951.56,1,0,0,Private,Tech-support,Philippines,28,Bachelors,13,Never-married,Own-child,Asian-Pac-Islander
3712357430,NULL,268,2539.00,1,0.00,1,1,1,Private,Sales,United-States,43,Assoc-acdm,12,Married-civ-spouse,Husband,White
3712436065,Wholesaler,104,501.68,1,296.68,1,1,1,Private,Sales,United-States,38,HS-grad,9,Married-civ-spouse,Husband,White
3713513040,NULL,96,3329.91,1,343.85,1,0,0,Private,Exec-managerial,United-States,54,Assoc-voc,11,Widowed,Not-in-family,White
3715082664,NULL,16,845.85,1,440.85,1,1,1,Private,Handlers-cleaners,Mexico,28,5th-6th,3,Married-civ-spouse,Husband,White
3715383245,NULL,6,22.53,1,0.00,1,0,0,Federal-gov,Exec-managerial,United-States,27,Bachelors,13,Never-married,Not-in-family,White
3715678983,NULL,17,123.18,1,148.68,1,1,1,Self-emp-inc,Sales,United-States,46,Masters,14,Married-civ-spouse,Husband,White
3716258638,NULL,38,145.54,1,145.54,1,1,1,Private,Prof-specialty,United-States,53,Bachelors,13,Married-civ-spouse,Husband,White
3723242564,NULL,148,1214.12,1,663.83,1,1,1,Self-emp-not-inc,Machine-op-inspct,United-States,55,7th-8th,4,Married-civ-spouse,Husband,White
3724850287,Wholesaler,22,72.75,1,-5.22,0,1,1,Private,Machine-op-inspct,Guatemala,47,HS-grad,9,Married-civ-spouse,Husband,White
3725614230,NULL,211,938.47,1,489.61,1,0,0,Private,Machine-op-inspct,United-States,41,12th,8,Divorced,Not-in-family,Black
3726569834,NULL,285,2104.55,1,747.01,1,1,1,Private,Exec-managerial,United-States,38,HS-grad,9,Married-civ-spouse,Husband,White
3726790193,NULL,2,-11.45,0,0.00,1,1,1,Private,Tech-support,United-States,46,Some-college,10,Married-civ-spouse,Husband,White
3727089378,Personal,24,501.38,1,-12.75,0,1,0,Self-emp-not-inc,Machine-op-inspct,United-States,28,Some-college,10,Never-married,Not-in-family,Black
3727647914,NULL,39,283.95,1,165.69,1,1,0,Private,Craft-repair,United-States,42,HS-grad,9,Divorced,Unmarried,White
3727919791,NULL,1,510.00,1,510.00,1,0,0,Private,Craft-repair,United-States,24,10th,6,Never-married,Not-in-family,White
3729759692,NULL,35,449.41,1,172.12,1,1,0,Self-emp-not-inc,Prof-specialty,United-States,42,Prof-school,15,Divorced,Unmarried,White
3730009336,NULL,38,178.98,1,0.00,1,1,1,Self-emp-not-inc,Exec-managerial,United-States,70,Masters,14,Married-civ-spouse,Husband,Black
3735134984,NULL,754,5926.01,1,1930.18,1,0,0,Private,Prof-specialty,United-States,33,HS-grad,9,Divorced,Unmarried,White
3735413442,NULL,2,37.45,1,0.00,1,1,1,Private,Craft-repair,United-States,34,Some-college,10,Married-civ-spouse,Husband,White
3735466846,Wholesaler,20,139.86,1,0.00,1,0,0,Self-emp-not-inc,Prof-specialty,United-States,37,Doctorate,16,Never-married,Not-in-family,White
3735739845,NULL,83,503.27,1,0.00,1,1,0,Private,Exec-managerial,United-States,43,Bachelors,13,Separated,Unmarried,White
3735867162,NULL,42,431.94,1,125.61,1,1,1,Private,Exec-managerial,United-States,31,Some-college,10,Married-civ-spouse,Husband,White
3736147545,NULL,16,292.40,1,292.40,1,0,0,Private,Other-service,United-States,48,HS-grad,9,Divorced,Not-in-family,Black
3736245932,NULL,26,345.92,1,0.00,1,0,1,Private,Craft-repair,United-States,40,HS-grad,9,Married-civ-spouse,Wife,White
3737421463,Wholesaler,91,1199.64,1,394.63,1,1,0,Private,Sales,United-States,32,Assoc-acdm,12,Divorced,Not-in-family,White
3738033722,NULL,60,156.84,1,156.84,1,0,0,Private,Prof-specialty,United-States,48,9th,5,Separated,Not-in-family,Amer-Indian-Eskimo
3739257026,NULL,1503,121777.88,1,47633.02,1,1,0,Local-gov,Farming-fishing,United-States,22,HS-grad,9,Never-married,Own-child,White
3739991415,Wholesaler,262,1219.98,1,142.05,1,1,1,Private,Transport-moving,United-States,27,HS-grad,9,Married-civ-spouse,Husband,White
3740530853,NULL,27,203.64,1,165.66,1,1,1,Private,Machine-op-inspct,United-States,25,Some-college,10,Married-civ-spouse,Husband,White
3740610753,NULL,56,541.46,1,6.50,1,1,0,Private,Prof-specialty,United-States,28,Masters,14,Never-married,Own-child,White
3741376157,Wholesaler,19,256.26,1,199.91,1,1,1,Private,Machine-op-inspct,United-States,35,HS-grad,9,Married-civ-spouse,Husband,White
3742307833,NULL,8,1346.40,1,0.00,1,1,1,Self-emp-inc,Prof-specialty,United-States,49,Prof-school,15,Married-civ-spouse,Husband,White
3742844007,NULL,893,40286.02,1,15470.24,1,0,1,Private,Exec-managerial,United-States,41,Masters,14,Married-civ-spouse,Wife,White
3743582781,NULL,19,137.06,1,0.00,1,1,1,Private,Sales,United-States,27,HS-grad,9,Married-AF-spouse,Husband,White
3744235723,NULL,8,99.52,1,0.00,1,1,0,Private,Sales,United-States,27,Assoc-voc,11,Never-married,Other-relative,Black
3744654051,Wholesaler,6,56.05,1,56.05,1,0,0,Private,Adm-clerical,United-States,39,Some-college,10,Divorced,Unmarried,Black
3745286938,NULL,284,2193.13,1,1060.82,1,1,0,Local-gov,Tech-support,United-States,44,Assoc-voc,11,Divorced,Unmarried,Asian-Pac-Islander
3745915769,NULL,110,1026.93,1,470.23,1,1,0,Private,Exec-managerial,United-States,39,Bachelors,13,Separated,Not-in-family,White
3747381374,NULL,18,156.95,1,0.00,1,1,1,Federal-gov,Prof-specialty,United-States,58,Some-college,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo
3747485025,NULL,12,204.12,1,204.12,1,0,0,Private,Other-service,United-States,18,11th,7,Never-married,Own-child,White
3748155207,NULL,53,239.67,1,0.00,1,1,1,Private,Exec-managerial,United-States,42,HS-grad,9,Married-civ-spouse,Husband,White
3753451498,Wholesaler,58,155.19,1,155.19,1,1,0,Private,Craft-repair,United-States,46,HS-grad,9,Divorced,Not-in-family,White
3754302965,Wholesaler,44,428.34,1,141.40,1,1,0,Private,Other-service,United-States,34,Bachelors,13,Never-married,Not-in-family,White
3756888503,NULL,12,148.73,1,0.00,1,0,1,Private,Prof-specialty,United-States,30,HS-grad,9,Married-civ-spouse,Wife,White
3757853992,NULL,129,905.09,1,0.00,1,0,0,State-gov,Other-service,United-States,41,HS-grad,9,Never-married,Not-in-family,White
3761343598,NULL,143,487.41,1,487.41,1,1,0,Federal-gov,Exec-managerial,United-States,41,Bachelors,13,Never-married,Not-in-family,White
3761657887,NULL,168,1903.50,1,801.82,1,1,0,Private,Prof-specialty,United-States,50,Bachelors,13,Divorced,Not-in-family,White
3763892565,NULL,54,746.68,1,295.83,1,1,1,Private,Craft-repair,United-States,27,HS-grad,9,Married-civ-spouse,Husband,White
3764297840,NULL,252,1519.82,1,592.88,1,1,1,Private,Prof-specialty,United-States,32,Prof-school,15,Married-civ-spouse,Husband,White
3764899405,NULL,37,577.43,1,191.59,1,1,0,Private,Craft-repair,United-States,43,HS-grad,9,Divorced,Not-in-family,White
3765792637,NULL,114,291.62,1,291.62,1,1,1,Private,Sales,United-States,43,Some-college,10,Married-civ-spouse,Husband,White
3770548747,NULL,19,39.26,1,0.00,1,1,1,Private,Sales,United-States,33,Some-college,10,Married-civ-spouse,Husband,White
3770630619,NULL,93,1618.69,1,0.00,1,1,1,Private,Exec-managerial,Puerto-Rico,35,Assoc-acdm,12,Married-civ-spouse,Husband,White
3772955573,NULL,63,586.72,1,157.65,1,0,0,Private,Sales,United-States,49,HS-grad,9,Divorced,Own-child,White
3773890243,Wholesaler,43,332.00,1,0.00,1,0,0,Private,Adm-clerical,United-States,43,Some-college,10,Never-married,Unmarried,Black
3773963310,NULL,45,356.76,1,0.00,1,1,0,Private,Prof-specialty,United-States,19,Some-college,10,Never-married,Own-child,White
3776242257,NULL,317,3335.47,1,1154.90,1,0,0,Private,Exec-managerial,United-States,34,Bachelors,13,Separated,Not-in-family,White
3776291621,NULL,10,122.35,1,122.35,1,0,0,Self-emp-not-inc,Handlers-cleaners,Nicaragua,32,11th,7,Separated,Unmarried,White
3776860389,NULL,307,2685.51,1,249.30,1,1,0,Private,Other-service,United-States,19,HS-grad,9,Never-married,Own-child,White
3779569755,Wholesaler,82,1753.22,1,399.53,1,1,1,Private,Farming-fishing,United-States,49,HS-grad,9,Married-civ-spouse,Husband,White
3779915334,NULL,59,486.43,1,251.65,1,1,1,Private,Tech-support,United-States,42,Some-college,10,Married-civ-spouse,Husband,White
3779936321,Wholesaler,27,-87.40,0,-26.04,0,1,0,Private,Machine-op-inspct,United-States,35,HS-grad,9,Never-married,Own-child,White
3780083412,NULL,47,581.77,1,292.32,1,1,1,Private,Exec-managerial,United-States,42,7th-8th,4,Married-civ-spouse,Husband,White
3780258358,NULL,35,1962.97,1,34.02,1,1,0,Private,Prof-specialty,United-States,20,Assoc-acdm,12,Never-married,Not-in-family,White
3780476312,NULL,7,108.35,1,0.00,1,0,1,Private,Exec-managerial,Outlying-US(Guam-USVI-etc),30,HS-grad,9,Married-civ-spouse,Wife,White
3781496787,NULL,134,1235.40,1,397.50,1,0,0,Private,Machine-op-inspct,United-States,47,HS-grad,9,Divorced,Unmarried,White
3783323643,NULL,35,777.52,1,321.63,1,0,0,Private,Other-service,United-States,62,10th,6,Divorced,Own-child,White
3783748251,Wholesaler,11,124.45,1,124.45,1,1,1,Self-emp-not-inc,Craft-repair,United-States,29,Masters,14,Married-civ-spouse,Husband,White
3784211277,NULL,78,813.79,1,0.00,1,1,1,Private,Protective-serv,United-States,39,Assoc-acdm,12,Married-civ-spouse,Husband,Black
3785011735,Wholesaler,24,277.49,1,277.49,1,0,1,Private,Other-service,United-States,60,HS-grad,9,Married-civ-spouse,Wife,White
3785841552,NULL,33,738.85,1,0.00,1,1,1,Federal-gov,Exec-managerial,United-States,45,Bachelors,13,Married-civ-spouse,Husband,White
3786373308,NULL,1,85.00,1,0.00,1,0,0,Private,Adm-clerical,United-States,49,Some-college,10,Divorced,Unmarried,White
3788655976,NULL,8,73.50,1,0.00,1,1,0,Private,Prof-specialty,United-States,36,Some-college,10,Never-married,Not-in-family,White
3789132834,Wholesaler,80,573.90,1,118.66,1,1,1,Private,Adm-clerical,United-States,30,Bachelors,13,Married-civ-spouse,Husband,White
3789964933,Personal,130,508.32,1,415.16,1,1,0,Private,Craft-repair,United-States,21,Some-college,10,Divorced,Own-child,White
3791372784,Wholesaler,191,541.01,1,541.01,1,0,1,Private,Tech-support,United-States,38,Assoc-voc,11,Married-civ-spouse,Wife,White
3792532787,Wholesaler,154,867.99,1,867.99,1,1,0,Private,Tech-support,United-States,26,Masters,14,Never-married,Other-relative,White
3796292265,NULL,31,266.59,1,0.00,1,1,0,Private,Handlers-cleaners,Mexico,18,5th-6th,3,Never-married,Other-relative,White
3796598360,NULL,21,250.86,1,0.00,1,1,1,Private,Other-service,El-Salvador,50,10th,6,Married-civ-spouse,Husband,White
3797284865,Wholesaler,58,575.35,1,257.29,1,1,1,Local-gov,Prof-specialty,Philippines,46,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander
3797341717,NULL,44,521.06,1,0.00,1,1,1,State-gov,Prof-specialty,United-States,41,Masters,14,Married-civ-spouse,Husband,White
3798614922,NULL,24,350.72,1,0.00,1,1,1,Private,Adm-clerical,United-States,43,HS-grad,9,Married-civ-spouse,Husband,White
3798914690,NULL,98,1371.87,1,376.20,1,1,1,Private,Exec-managerial,United-States,53,HS-grad,9,Married-civ-spouse,Husband,White
3799930130,Wholesaler,219,1488.27,1,233.49,1,0,0,Private,Exec-managerial,United-States,38,Bachelors,13,Never-married,Not-in-family,White
3800471715,NULL,144,1731.07,1,770.62,1,0,0,Private,Adm-clerical,Germany,20,HS-grad,9,Never-married,Unmarried,White
3802492453,NULL,123,2064.39,1,0.00,1,0,0,Private,Adm-clerical,United-States,43,Some-college,10,Separated,Own-child,White
3803400513,Wholesaler,96,1536.69,1,450.80,1,1,1,Private,Prof-specialty,United-States,31,HS-grad,9,Married-civ-spouse,Husband,White
3804882707,NULL,1,4.16,1,0.00,1,1,0,Private,Other-service,United-States,20,7th-8th,4,Never-married,Own-child,White
3808084582,NULL,34,597.55,1,0.00,1,1,1,Federal-gov,Prof-specialty,United-States,46,Some-college,10,Married-civ-spouse,Husband,White
3810857558,NULL,1066,56064.80,1,3828.60,1,0,1,Local-gov,Exec-managerial,United-States,42,Assoc-acdm,12,Married-civ-spouse,Wife,White
3812259739,Wholesaler,27,289.99,1,289.99,1,1,1,Private,Exec-managerial,United-States,52,Some-college,10,Married-civ-spouse,Husband,White
3813028845,Wholesaler,68,510.55,1,236.55,1,0,0,Private,Exec-managerial,United-States,49,Bachelors,13,Divorced,Not-in-family,White
3813502879,NULL,3,19.40,1,19.40,1,1,1,Self-emp-not-inc,Craft-repair,United-States,56,11th,7,Married-civ-spouse,Husband,White
3813891518,NULL,47,104.81,1,31.81,1,1,1,Private,Machine-op-inspct,United-States,40,Some-college,10,Married-civ-spouse,Husband,Other
3813928187,NULL,50,485.10,1,109.11,1,0,0,Private,Sales,United-States,18,HS-grad,9,Never-married,Not-in-family,White
3814327985,NULL,38,445.42,1,228.61,1,1,1,Private,Protective-serv,United-States,58,Some-college,10,Married-civ-spouse,Husband,White
3814557925,NULL,6,118.75,1,0.00,1,0,0,Private,Sales,United-States,36,HS-grad,9,Never-married,Other-relative,Asian-Pac-Islander
3822456133,Wholesaler,96,424.81,1,209.96,1,1,0,Private,Prof-specialty,United-States,24,Bachelors,13,Never-married,Own-child,White
3825354710,Wholesaler,424,2828.55,1,836.71,1,0,0,Private,Sales,United-States,20,Some-college,10,Never-married,Own-child,Amer-Indian-Eskimo
